Year,GeoAreaName,Activity,Value
2001,Czechia,INDUSTRIES,18.96
2001,Czechia,ISIC4_GTT,11.67
2001,Czechia,TOTAL,30.79
2002,Czechia,INDUSTRIES,20.72
2002,Czechia,ISIC4_GTT,12.66
2002,Czechia,ISIC4_A01_A0210_A0322,0.28
2002,Czechia,TOTAL,29.02
2003,Czechia,TOTAL,29.2
2003,Czechia,ISIC4_A01_A0210_A0322,0.28
2003,Czechia,ISIC4_GTT,10.91
2003,Czechia,INDUSTRIES,18.01
2004,Czechia,TOTAL,29.39
2004,Czechia,ISIC4_GTT,10.91
2004,Czechia,INDUSTRIES,18.16
2004,Czechia,ISIC4_A01_A0210_A0322,0.32
2005,Czechia,ISIC4_GTT,10.9
2005,Czechia,ISIC4_A01_A0210_A0322,0.37
2005,Czechia,INDUSTRIES,18.31
2005,Czechia,TOTAL,29.58
2006,Czechia,ISIC4_GTT,10.89
2006,Czechia,TOTAL,29.76
2006,Czechia,ISIC4_A01_A0210_A0322,0.41
2006,Czechia,INDUSTRIES,18.47
2007,Czechia,INDUSTRIES,18.42
2007,Czechia,ISIC4_A01_A0210_A0322,0.45
2007,Czechia,TOTAL,29.95
2007,Czechia,ISIC4_GTT,10.75
2008,Czechia,ISIC4_GTT,10.87
2008,Czechia,INDUSTRIES,18.84
2008,Czechia,TOTAL,30.23
2008,Czechia,ISIC4_A01_A0210_A0322,0.53
2009,Czechia,INDUSTRIES,18.29
2009,Czechia,ISIC4_A01_A0210_A0322,0.64
2009,Czechia,ISIC4_GTT,10.68
2009,Czechia,TOTAL,29.61
2010,Czechia,INDUSTRIES,18.27
2010,Czechia,TOTAL,29.67
2010,Czechia,ISIC4_A01_A0210_A0322,0.6
2010,Czechia,ISIC4_GTT,10.8
2011,Czechia,ISIC4_GTT,10.36
2011,Czechia,TOTAL,28.7
2011,Czechia,INDUSTRIES,17.7
2011,Czechia,ISIC4_A01_A0210_A0322,0.63
2012,Czechia,ISIC4_GTT,9.69
2012,Czechia,INDUSTRIES,16.11
2012,Czechia,ISIC4_A01_A0210_A0322,0.66
2012,Czechia,TOTAL,27.99
2013,Czechia,ISIC4_GTT,9.41
2013,Czechia,TOTAL,25.1
2013,Czechia,ISIC4_A01_A0210_A0322,0.67
2013,Czechia,INDUSTRIES,15.66
2014,Czechia,ISIC4_A01_A0210_A0322,0.74
2014,Czechia,TOTAL,25.09
2014,Czechia,ISIC4_GTT,9.16
2014,Czechia,INDUSTRIES,15.2
2015,Czechia,ISIC4_GTT,9.32
2015,Czechia,TOTAL,24.33
2015,Czechia,INDUSTRIES,14.24
2015,Czechia,ISIC4_A01_A0210_A0322,0.82
2016,Czechia,TOTAL,24.86
2016,Czechia,ISIC4_GTT,9.18
2016,Czechia,ISIC4_A01_A0210_A0322,0.72
2016,Czechia,INDUSTRIES,14.88
2017,Czechia,INDUSTRIES,14.71
2017,Czechia,TOTAL,24.79
2017,Czechia,ISIC4_GTT,9.38
2017,Czechia,ISIC4_A01_A0210_A0322,0.71
2018,Czechia,ISIC4_A01_A0210_A0322,0.76
2018,Czechia,INDUSTRIES,13.53
2018,Czechia,ISIC4_GTT,9.88
2018,Czechia,TOTAL,24.18
2019,Czechia,TOTAL,22.9
2019,Czechia,ISIC4_GTT,9.81
2019,Czechia,INDUSTRIES,12.44
2019,Czechia,ISIC4_A01_A0210_A0322,0.65
2020,Czechia,ISIC4_A01_A0210_A0322,0.59
2020,Czechia,INDUSTRIES,10.61
2020,Czechia,TOTAL,20.77
2020,Czechia,ISIC4_GTT,9.57
2000,Denmark,ISIC4_A01_A0210_A0322,5.32
2000,Denmark,ISIC4_GTT,12.75
2000,Denmark,INDUSTRIES,2.46
2000,Denmark,TOTAL,20.53
2001,Denmark,TOTAL,19.1
2001,Denmark,INDUSTRIES,2.04
2001,Denmark,ISIC4_A01_A0210_A0322,4.84
2001,Denmark,ISIC4_GTT,12.21
2002,Denmark,ISIC4_A01_A0210_A0322,4.37
2002,Denmark,TOTAL,17.67
2002,Denmark,ISIC4_GTT,11.66
2002,Denmark,INDUSTRIES,1.64
2003,Denmark,TOTAL,17.45
2003,Denmark,ISIC4_A01_A0210_A0322,4.47
2003,Denmark,INDUSTRIES,1.51
2003,Denmark,ISIC4_GTT,11.47
2004,Denmark,INDUSTRIES,1.33
2004,Denmark,TOTAL,17.23
2004,Denmark,ISIC4_GTT,10.91
2004,Denmark,ISIC4_A01_A0210_A0322,5
2005,Denmark,INDUSTRIES,1.25
2005,Denmark,ISIC4_A01_A0210_A0322,4.62
2005,Denmark,TOTAL,17.01
2005,Denmark,ISIC4_GTT,11.15
2006,Denmark,ISIC4_GTT,9.58
2006,Denmark,TOTAL,16.02
2006,Denmark,ISIC4_A01_A0210_A0322,5.41
2006,Denmark,INDUSTRIES,1.03
2007,Denmark,INDUSTRIES,1.11
2007,Denmark,ISIC4_A01_A0210_A0322,3.09
2007,Denmark,TOTAL,15.02
2007,Denmark,ISIC4_GTT,10.81
2008,Denmark,ISIC4_GTT,11.1
2008,Denmark,INDUSTRIES,1.04
2008,Denmark,ISIC4_A01_A0210_A0322,6.68
2008,Denmark,TOTAL,18.82
2009,Denmark,INDUSTRIES,0.96
2009,Denmark,ISIC4_GTT,10.59
2009,Denmark,TOTAL,17.84
2009,Denmark,ISIC4_A01_A0210_A0322,6.29
2010,Denmark,INDUSTRIES,2.01
2010,Denmark,TOTAL,21.87
2010,Denmark,ISIC4_GTT,12.51
2010,Denmark,ISIC4_A01_A0210_A0322,7.35
2011,Denmark,ISIC4_A01_A0210_A0322,7.68
2011,Denmark,INDUSTRIES,3.05
2011,Denmark,TOTAL,23.41
2011,Denmark,ISIC4_GTT,12.67
2012,Denmark,TOTAL,19.7
2012,Denmark,ISIC4_GTT,11.05
2012,Denmark,ISIC4_A01_A0210_A0322,5.13
2012,Denmark,INDUSTRIES,3.52
2013,Denmark,TOTAL,27.29
2013,Denmark,ISIC4_A01_A0210_A0322,10.94
2013,Denmark,INDUSTRIES,3.19
2013,Denmark,ISIC4_GTT,13.16
2014,Denmark,TOTAL,26.75
2014,Denmark,INDUSTRIES,2.16
2014,Denmark,ISIC4_A01_A0210_A0322,11.59
2014,Denmark,ISIC4_GTT,13
2015,Denmark,ISIC4_A01_A0210_A0322,10.48
2015,Denmark,INDUSTRIES,0.94
2015,Denmark,ISIC4_GTT,10.53
2015,Denmark,TOTAL,21.95
2016,Denmark,ISIC4_GTT,10.45
2016,Denmark,ISIC4_A01_A0210_A0322,12.49
2016,Denmark,TOTAL,23.99
2016,Denmark,INDUSTRIES,1.04
2017,Denmark,ISIC4_A01_A0210_A0322,12.92
2017,Denmark,TOTAL,24.22
2017,Denmark,ISIC4_GTT,10.36
2017,Denmark,INDUSTRIES,0.95
2018,Denmark,INDUSTRIES,1.29
2018,Denmark,ISIC4_GTT,10.78
2018,Denmark,TOTAL,29.9
2018,Denmark,ISIC4_A01_A0210_A0322,17.83
2019,Denmark,ISIC4_GTT,10.47
2019,Denmark,INDUSTRIES,1.4
2019,Denmark,TOTAL,25.57
2019,Denmark,ISIC4_A01_A0210_A0322,13.7
2020,Denmark,TOTAL,26.4
2020,Denmark,ISIC4_GTT,10.82
2020,Sweden,TOTAL,3.58
2020,Sweden,ISIC4_A01_A0210_A0322,0.15
2020,Sweden,INDUSTRIES,1.83
2019,Portugal,TOTAL,12.32
2019,Portugal,ISIC4_GTT,1.77
2019,Portugal,INDUSTRIES,3.67
2019,Portugal,ISIC4_A01_A0210_A0322,6.87
2020,Portugal,INDUSTRIES,3.67
2020,Portugal,ISIC4_A01_A0210_A0322,6.87
2020,Portugal,TOTAL,12.32
2020,Portugal,ISIC4_GTT,1.77
2020,Denmark,INDUSTRIES,1.32
2020,Denmark,ISIC4_A01_A0210_A0322,14.26
2020,Uzbekistan,ISIC4_A01_A0210_A0322,155.9
2020,Uzbekistan,TOTAL,168.92
2020,Uzbekistan,INDUSTRIES,6.11
2020,Uzbekistan,ISIC4_GTT,6.91
2020,Uzbekistan,ISIC4_GTT,6.91
