Year,GeoAreaName,Name of international institution,Value
2021,Netherlands,IBRD,1.96601112629319
2021,Netherlands,FSB,3.44827586206897
2021,Netherlands,UNGA,0.51813
2019,Italy,FSB,5.2632
2019,Italy,ADB,1.73672
2019,Italy,UNGA,0.5181
2019,Italy,WTO,0.6098
2019,Italy,AFDB,2.44204
2019,Italy,IADB,1.965
2020,Italy,UNGA,0.5181
2020,Italy,FSB,5.26316
2020,Italy,IMF,3.02258
2020,Italy,IBRD,2.53653
2020,Italy,IFC,3.02345
2016,Poland,IFC,0.31008
2016,Poland,IBRD,0.77
2016,Poland,WTO,0.6173
2016,Poland,IMF,0.85
2016,Poland,UNGA,0.5181
2017,Poland,IFC,0.31008
2017,Poland,IBRD,0.7551
2017,Poland,UNGA,0.5181
2017,Poland,WTO,0.6098
2017,Poland,IMF,0.8432
2018,Poland,IMF,0.8431
2018,Poland,IFC,0.3101
2018,Poland,IBRD,0.7398
2018,Poland,WTO,0.6098
2018,Poland,UNGA,0.5181
2018,Poland,UNSC,6.6667
2019,Poland,UNSC,6.6667
2019,Poland,UNGA,0.5181
2019,Poland,WTO,0.6098
2019,Poland,IBRD,0.7265
2019,Poland,IMF,0.84305
2019,Poland,IFC,0.3078
2020,Italy,ADB,1.737
2020,Italy,WTO,0.60976
2021,Italy,WTO,0.60976
2021,Italy,IFC,3.15007536162738
2021,Italy,IMF,3.01906970930152
2021,Italy,IBRD,2.593313854187
2021,Italy,FSB,5.17241379310345
2021,Italy,UNGA,0.51813
2000,Kazakhstan,IBRD,0.201
2000,Kazakhstan,UNGA,0.5291
2000,Kazakhstan,ADB,0.996
2020,Poland,IBRD,0.7401
2020,Poland,IFC,0.30987
2020,Poland,IMF,0.84262
2020,Poland,WTO,0.60976
2020,Poland,UNGA,0.5181
2021,Poland,UNGA,0.51813
2021,Poland,WTO,0.60976
2021,Poland,IMF,0.84154
2021,Poland,IFC,0.29198
2021,Poland,IBRD,0.74614
2000,Portugal,AFDB,0.261
2019,Albania,WTO,0.6098
2019,Albania,UNGA,0.5181
2020,Albania,IMF,0.05679
2020,Albania,IBRD,0.07632
2020,Albania,UNGA,0.5181
2020,Albania,IFC,0.07791
2020,Albania,WTO,0.60976
2021,Albania,IBRD,0.07461
2021,Albania,UNGA,0.51813
2021,Albania,IMF,0.05659
2021,Albania,IFC,0.07485
2000,Kazakhstan,IMF,0.1825
2000,Kazakhstan,IFC,0.2035
2005,Kazakhstan,IBRD,0.1999
2005,Kazakhstan,IFC,0.2029
2005,Kazakhstan,IMF,0.1796
2005,Kazakhstan,ADB,0.963
2005,Kazakhstan,UNGA,0.5236
2010,Kazakhstan,UNGA,0.5208
2010,Kazakhstan,IBRD,0.1995
2010,Kazakhstan,ADB,1.031
2010,Kazakhstan,IFC,0.2024
2010,Kazakhstan,IMF,0.1764
2015,Kazakhstan,IFC,0.20084
2015,Kazakhstan,IMF,0.199
2015,Kazakhstan,ADB,0.944
2015,Kazakhstan,UNGA,0.5181
2015,Kazakhstan,IBRD,0.1641
2015,Kazakhstan,ECOSOC,1.8519
2016,Kazakhstan,IBRD,0.2
2016,Kazakhstan,ADB,0.944
2016,Kazakhstan,WTO,0.6173
2016,Kazakhstan,IMF,0.261
2000,Portugal,IADB,0.055
2000,Portugal,WTO,0.7143
2000,Portugal,IBRD,0.3548
2000,Portugal,UNGA,0.5291
2000,Portugal,IMF,0.4169
2000,Portugal,IFC,0.3571
2000,Portugal,ECOSOC,1.8519
2005,Portugal,IADB,0.055
2005,Portugal,AFDB,0.249
2005,Portugal,ADB,0.587
2005,Portugal,IBRD,0.3528
2005,Portugal,WTO,0.6711
2005,Portugal,IFC,0.356
2005,Portugal,UNGA,0.5236
2005,Portugal,IMF,0.4102
2010,Portugal,IMF,0.403
2010,Portugal,AFDB,0.26
2010,Portugal,IFC,0.3551
2010,Portugal,IADB,0.055
2010,Portugal,WTO,0.6536
2010,Portugal,ADB,0.402
2010,Portugal,IBRD,0.3522
2016,Kazakhstan,IFC,0.20084
2016,Kazakhstan,ECOSOC,1.8519
2016,Kazakhstan,UNGA,0.5181
2017,Kazakhstan,IFC,0.20084
2017,Kazakhstan,IMF,0.2594
2017,Kazakhstan,WTO,0.6098
2017,Kazakhstan,ADB,0.944
2017,Kazakhstan,IBRD,0.2231
2017,Kazakhstan,UNGA,0.5181
2017,Kazakhstan,UNSC,6.6667
2018,Kazakhstan,IBRD,0.219
2021,Netherlands,ECOSOC,1.85185
2000,Sweden,UNGA,0.5291
2000,Sweden,IFC,1.1298
2000,Sweden,WTO,0.7143
2000,Sweden,IADB,0.327
2000,Sweden,IBRD,0.9459
2000,Sweden,AFDB,1.611
2000,Sweden,ADB,0.616
2000,Sweden,IMF,1.1307
2005,Sweden,WTO,0.6711
2005,Sweden,AFDB,1.543
2010,Portugal,UNGA,0.5208
2014,Portugal,AFDB,0.249
2015,Portugal,ECOSOC,1.8519
2015,Portugal,WTO,0.625
2015,Portugal,AFDB,0.25
2015,Portugal,IFC,0.33654
2015,Portugal,IMF,0.4378
2015,Portugal,IBRD,0.2756
2015,Portugal,UNGA,0.5181
2015,Portugal,ADB,0.389
2015,Portugal,IADB,0.055
2016,Portugal,ECOSOC,1.8519
2016,Portugal,UNGA,0.5181
2016,Portugal,IADB,0.055
2016,Portugal,ADB,0.389
2016,Portugal,IFC,0.33654
2016,Portugal,IBRD,0.27
2016,Portugal,AFDB,0.2477
2016,Portugal,WTO,0.6173
2016,Portugal,IMF,0.442
2017,Portugal,ADB,0.389
2017,Portugal,WTO,0.6098
2005,Sweden,IFC,1.1263
2005,Sweden,UNGA,0.5236
2005,Sweden,IMF,1.1127
2005,Sweden,ADB,0.587
2005,Sweden,IBRD,0.9405
2005,Sweden,IADB,0.327
2010,Sweden,UNGA,0.5208
2010,Sweden,IMF,1.093
2010,Sweden,AFDB,1.517
2010,Sweden,WTO,0.6536
2010,Sweden,IFC,1.1233
2018,Kazakhstan,IMF,0.2593
2018,Kazakhstan,WTO,0.6098
2018,Kazakhstan,ADB,0.9422
2018,Kazakhstan,IFC,0.2008
2018,Kazakhstan,UNSC,6.6667
2018,Kazakhstan,UNGA,0.5181
2019,Kazakhstan,IFC,0.1993
2019,Kazakhstan,WTO,0.6098
2019,Kazakhstan,IBRD,0.2155
2019,Kazakhstan,IMF,0.25934
2019,Kazakhstan,ADB,0.93784
2017,Portugal,IADB,0.055
2017,Portugal,UNGA,0.5181
2017,Portugal,ECOSOC,1.85185185185185
2017,Portugal,IMF,0.4386
2017,Portugal,AFDB,0.2477
2017,Portugal,IFC,0.33654
2017,Portugal,IBRD,0.2805
2018,Portugal,UNGA,0.5181
2018,Portugal,IADB,0.055
2018,Portugal,ADB,0.5701
2018,Portugal,WTO,0.6098
2018,Portugal,AFDB,0.2498
2018,Portugal,IMF,0.4386
2018,Portugal,IFC,0.3365
2018,Portugal,IBRD,0.3409
2019,Portugal,IMF,0.43855
2019,Portugal,IFC,0.3341
2019,Portugal,AFDB,0.25069
2019,Portugal,WTO,0.6098
2019,Portugal,ADB,0.56572
2019,Portugal,IADB,0.055
2019,Portugal,UNGA,0.5181
2019,Kazakhstan,UNGA,0.5181
2020,Kazakhstan,ADB,0.938
2020,Kazakhstan,WTO,0.60976
2020,Kazakhstan,IFC,0.20064
2020,Kazakhstan,UNGA,0.5181
2020,Kazakhstan,IMF,0.25922
2020,Kazakhstan,IBRD,0.21028
2021,Kazakhstan,IFC,0.18974
2021,Kazakhstan,WTO,0.60976
2021,Kazakhstan,IMF,0.25879
2021,Kazakhstan,IBRD,0.2037
2010,Sweden,IADB,0.327
2010,Sweden,ADB,0.608
2010,Sweden,IBRD,0.939
2014,Sweden,AFDB,1.553
2015,Sweden,AFDB,1.55
2015,Sweden,WTO,0.625
2015,Sweden,IFC,1.01933
2015,Sweden,IMF,0.9797
2015,Sweden,IBRD,0.8856
2015,Sweden,UNGA,0.5181
2015,Sweden,ADB,0.571
2015,Sweden,IADB,0.327
2015,Sweden,ECOSOC,1.8519
2016,Sweden,ECOSOC,1.8519
2016,Sweden,IADB,0.327
2016,Sweden,UNGA,0.5181
2016,Sweden,ADB,0.571
2016,Sweden,IFC,1.01933
2016,Sweden,IBRD,0.88
2016,Sweden,AFDB,1.5723
2016,Sweden,WTO,0.6173
2016,Sweden,IMF,0.917
2021,Kazakhstan,UNGA,0.51813
2010,Kosovo,IFC,0.0706
2010,Kosovo,IBRD,0.075
2010,Kosovo,IMF,0.0
2015,Kosovo,IBRD,0.0731
2015,Kosovo,IFC,0.08369
2019,Portugal,IBRD,0.3351
2020,Portugal,ADB,0.566
2020,Portugal,WTO,0.60976
2020,Portugal,UNGA,0.5181
2020,Portugal,IBRD,0.32651
2020,Portugal,IFC,0.33633
2020,Portugal,IMF,0.43833
2021,Portugal,IBRD,0.31571
2021,Portugal,UNGA,0.51813
2021,Portugal,ECOSOC,1.85185
2017,Sweden,WTO,0.6098
2017,Sweden,IADB,0.327
2017,Sweden,UNGA,0.5181
2017,Sweden,UNSC,6.6667
2017,Sweden,IMF,0.9097
2017,Sweden,IBRD,0.8696
2017,Sweden,IFC,1.01933
2017,Sweden,ADB,0.571
2017,Sweden,AFDB,1.5723
2018,Sweden,UNSC,6.6667
2018,Sweden,UNGA,0.5181
2015,Kosovo,IMF,0.0527
2016,Kosovo,IMF,0.046
2016,Kosovo,IFC,0.08369
2016,Kosovo,IBRD,0.07
2017,Kosovo,IFC,0.08369
2017,Kosovo,IBRD,0.0703
2017,Kosovo,IMF,0.0455
2018,Kosovo,IFC,0.0837
2018,Kosovo,IBRD,0.0817
2018,Kosovo,IMF,0.0455
2019,Kosovo,IMF,0.04553
2019,Kosovo,IBRD,0.0808
2021,Portugal,WTO,0.60976
2021,Portugal,IMF,0.4377
2021,Portugal,IFC,0.31675
2000,Romania,UNGA,0.5291
2000,Romania,IMF,0.4929
2000,Romania,IFC,0.1212
2000,Romania,WTO,0.7143
2000,Romania,IBRD,0.2647
2005,Romania,UNSC,6.6667
2005,Romania,IBRD,0.2632
2005,Romania,IFC,0.1209
2018,Sweden,IADB,0.327
2018,Sweden,WTO,0.6098
2018,Sweden,ADB,0.5701
2018,Sweden,AFDB,1.5865
2018,Sweden,IFC,1.0193
2018,Sweden,IBRD,0.8519
2018,Sweden,IMF,0.9096
2019,Sweden,IFC,1.0124
2019,Sweden,AFDB,1.5845
2019,Sweden,IMF,0.90955
2019,Sweden,WTO,0.6098
2005,Romania,WTO,0.6711
2005,Romania,UNGA,0.5236
2005,Romania,IMF,0.4851
2010,Romania,UNGA,0.5208
2010,Romania,IFC,0.1205
2010,Romania,IMF,0.4765
2010,Romania,WTO,0.6536
2010,Romania,IBRD,0.2628
2015,Romania,IFC,0.18763
2015,Romania,IMF,0.438
2015,Romania,WTO,0.625
2019,Sweden,ADB,0.56572
2019,Sweden,IADB,0.327
2019,Sweden,UNGA,0.5181
2019,Sweden,IBRD,0.8366
2020,Sweden,UNGA,0.5181
2020,Sweden,ADB,0.566
2020,Sweden,WTO,0.60976
2020,Sweden,IBRD,0.8561
2020,Sweden,IFC,1.01906
2020,Sweden,IMF,0.90908
2021,Sweden,IBRD,0.86661
2021,Albania,WTO,0.60976
2000,Azerbaijan,UNGA,0.5291
2000,Azerbaijan,IMF,0.0868
2000,Azerbaijan,ADB,0.701
2000,Azerbaijan,IBRD,0.1178
2000,Azerbaijan,IFC,0.109
2005,Azerbaijan,ADB,0.671
2005,Azerbaijan,ECOSOC,1.8519
2005,Azerbaijan,UNGA,0.5236
2005,Azerbaijan,IFC,0.1087
2005,Azerbaijan,IMF,0.0855
2015,Romania,IBRD,0.2737
2015,Romania,UNGA,0.5181
2016,Romania,IFC,0.18763
2016,Romania,IBRD,0.33
2016,Romania,WTO,0.6173
2016,Romania,IMF,0.392
2016,Romania,UNGA,0.5181
2017,Romania,UNGA,0.5181
2017,Romania,WTO,0.6098
2017,Romania,ECOSOC,1.85185185185185
2005,Azerbaijan,IBRD,0.1171
2010,Azerbaijan,ADB,0.703
2010,Azerbaijan,IFC,0.1084
2010,Azerbaijan,IMF,0.0839
2010,Azerbaijan,UNGA,0.5208
2010,Azerbaijan,IBRD,0.1169
2015,Azerbaijan,UNGA,0.5181
2015,Azerbaijan,IBRD,0.1037
2015,Azerbaijan,IFC,0.1173
2015,Azerbaijan,IMF,0.0931
2021,Sweden,IFC,1.09137913585334
2021,Sweden,WTO,0.60976
2021,Sweden,UNGA,0.51813
2021,Sweden,IMF,0.90793
2000,Switzerland,IADB,0.472
2000,Switzerland,AFDB,1.531
2000,Switzerland,ADB,0.814
2000,Switzerland,IBRD,1.6686
2000,Switzerland,IFC,1.7422
2000,Switzerland,WTO,0.7143
2000,Switzerland,IMF,1.6272
2017,Romania,IMF,0.3892
2017,Romania,IFC,0.18763
2017,Romania,IBRD,0.3203
2018,Romania,IMF,0.3891
2018,Romania,IFC,0.1876
2018,Romania,IBRD,0.3141
2018,Romania,ECOSOC,1.8519
2018,Romania,WTO,0.6098
2018,Romania,UNGA,0.5181
2019,Romania,ECOSOC,1.85185
2019,Romania,IBRD,0.3088
2005,Switzerland,AFDB,1.466
2005,Switzerland,IFC,1.7368
2005,Switzerland,IBRD,1.6592
2005,Switzerland,IADB,0.472
2005,Switzerland,ADB,0.783
2005,Switzerland,UNGA,0.5236
2005,Switzerland,IMF,1.6014
2005,Switzerland,WTO,0.6711
2010,Switzerland,ADB,0.475
2010,Switzerland,IADB,0.471
2010,Switzerland,FSB,3.8462
2019,Romania,IMF,0.38912
2019,Romania,IFC,0.1862
2019,Romania,UNGA,0.5181
2019,Romania,WTO,0.6098
2020,Romania,IBRD,0.30099
2020,Romania,IFC,0.18743
2020,Romania,IMF,0.38893
2020,Romania,UNGA,0.5181
2020,Romania,WTO,0.60976
2021,Romania,WTO,0.60976
2021,Romania,UNGA,0.51813
2010,Switzerland,IMF,1.573
2010,Switzerland,AFDB,1.441
2010,Switzerland,WTO,0.6536
2010,Switzerland,IFC,1.7322
2010,Switzerland,IBRD,1.6565
2010,Switzerland,UNGA,0.5208
2014,Switzerland,AFDB,1.474
2015,Switzerland,IMF,1.4014
2015,Switzerland,IFC,1.65188
2015,Switzerland,WTO,0.625
2015,Switzerland,AFDB,1.47
2015,Azerbaijan,ADB,0.655
2016,Azerbaijan,ADB,0.654
2016,Azerbaijan,IMF,0.108
2016,Azerbaijan,IFC,0.1173
2016,Azerbaijan,IBRD,0.11
2016,Azerbaijan,UNGA,0.5181
2017,Azerbaijan,IMF,0.107
2017,Azerbaijan,ADB,0.654
2017,Azerbaijan,UNGA,0.5181
2017,Azerbaijan,ECOSOC,1.85185185185185
2017,Azerbaijan,IBRD,0.1298
2015,Switzerland,IBRD,1.5916
2015,Switzerland,UNGA,0.5181
2015,Switzerland,FSB,3.5088
2015,Switzerland,ECOSOC,1.8519
2015,Switzerland,IADB,0.471
2015,Switzerland,ADB,0.766
2016,Switzerland,ECOSOC,1.8519
2016,Switzerland,FSB,3.5088
2016,Switzerland,IFC,1.65188
2016,Switzerland,IBRD,1.53
2016,Switzerland,AFDB,1.4687
2016,Switzerland,WTO,0.6173
2016,Switzerland,ADB,0.765
2016,Switzerland,IADB,0.471
2016,Switzerland,UNGA,0.5181
2016,Switzerland,IMF,1.186
2017,Switzerland,AFDB,1.4687
2017,Switzerland,WTO,0.6098
2017,Switzerland,IMF,1.1763
2017,Switzerland,IBRD,1.4978
2017,Switzerland,IFC,1.65188
2017,Switzerland,FSB,3.5088
2017,Switzerland,UNGA,0.5181
2017,Switzerland,IADB,0.471
2017,Switzerland,ADB,0.765
2018,Switzerland,ADB,0.7643
2018,Switzerland,AFDB,1.4816
2018,Switzerland,IADB,0.471
2018,Switzerland,WTO,0.6098
2018,Switzerland,UNGA,0.5181
2018,Switzerland,FSB,3.5088
2018,Switzerland,IMF,1.1761
2017,Azerbaijan,IFC,0.1173
2018,Azerbaijan,IFC,0.1173
2018,Azerbaijan,ECOSOC,1.8519
2018,Azerbaijan,ADB,0.6535
2018,Azerbaijan,UNGA,0.5181
2018,Azerbaijan,IBRD,0.1277
2018,Azerbaijan,IMF,0.107
2019,Azerbaijan,IMF,0.10696
2019,Azerbaijan,IBRD,0.1259
2019,Azerbaijan,ADB,0.64909
2018,Switzerland,IFC,1.6519
2018,Switzerland,IBRD,1.4668
2019,Switzerland,IMF,1.17608
2019,Switzerland,UNGA,0.5181
2019,Switzerland,FSB,3.5088
2019,Switzerland,ADB,0.75994
2019,Switzerland,IADB,0.471
2019,Switzerland,WTO,0.6098
2019,Switzerland,IBRD,1.44
2019,Switzerland,IFC,1.6408
2019,Switzerland,AFDB,1.47944
2020,Switzerland,ADB,0.76
2020,Switzerland,WTO,0.60976
2020,Switzerland,FSB,3.50877
2020,Switzerland,UNGA,0.5181
2020,Switzerland,ECOSOC,1.85185
2020,Switzerland,IBRD,1.4006
2020,Switzerland,IFC,1.65155
2020,Switzerland,IMF,1.17547
2021,Switzerland,IMF,1.17402424240019
2021,Switzerland,IBRD,1.43809931924654
2019,Azerbaijan,UNGA,0.5181
2019,Azerbaijan,ECOSOC,1.85185
2019,Azerbaijan,IFC,0.1163
2020,Azerbaijan,IFC,0.1171
2020,Azerbaijan,UNGA,0.5181
2020,Azerbaijan,ADB,0.649
2020,Azerbaijan,IMF,0.10693
2020,Azerbaijan,IBRD,0.12316
2021,Azerbaijan,IBRD,0.12455
2021,Azerbaijan,UNGA,0.51813
2021,Switzerland,IFC,1.62424638372623
2021,Switzerland,FSB,3.44827586206897
2021,Switzerland,UNGA,0.51813
2021,Switzerland,ECOSOC,1.85185
2021,Switzerland,WTO,0.60976
2000,Tajikistan,IMF,0.0523
2000,Tajikistan,UNGA,0.5291
2000,Tajikistan,IFC,0.0609
2000,Tajikistan,IBRD,0.0814
2000,Tajikistan,ADB,0.572
2005,Tajikistan,IBRD,0.0809
2005,Tajikistan,IFC,0.0607
2005,Tajikistan,UNGA,0.5236
2005,Tajikistan,IMF,0.0515
2005,Tajikistan,ADB,0.543
2010,Tajikistan,IBRD,0.0808
2010,Tajikistan,UNGA,0.5208
2010,Tajikistan,IMF,0.0506
2010,Tajikistan,IFC,0.0605
2010,Tajikistan,ADB,0.559
2015,Tajikistan,UNGA,0.5181
2015,Tajikistan,ADB,0.528
2021,Azerbaijan,IMF,0.10667
2021,Azerbaijan,IFC,0.11154
2000,Austria,IFC,0.8326
2000,Austria,UNGA,0.5291
2000,Austria,IMF,0.8863
2000,Austria,ADB,0.616
2000,Austria,AFDB,0.487
2000,Austria,ECOSOC,1.8519
2000,Austria,IADB,0.161
2000,Austria,WTO,0.7143
2000,Austria,IBRD,0.7029
2021,Romania,IMF,0.38836
2021,Romania,IFC,0.19768
2021,Romania,IBRD,0.31674
2000,Serbia,UNGA,0.5291
2005,Serbia,UNGA,0.5236
2005,Serbia,IMF,0.2265
2005,Serbia,IFC,0.0852
2005,Serbia,IBRD,0.1913
2010,Serbia,IMF,0.2225
2010,Serbia,IFC,0.085
2010,Serbia,UNGA,0.5208
2015,Tajikistan,IMF,0.0638
2015,Tajikistan,WTO,0.625
2015,Tajikistan,IFC,0.07479
2015,Tajikistan,IBRD,0.0773
2016,Tajikistan,IFC,0.07479
2016,Tajikistan,IBRD,0.08
2016,Tajikistan,IMF,0.064
2016,Tajikistan,WTO,0.6173
2016,Tajikistan,ADB,0.528
2016,Tajikistan,UNGA,0.5181
2017,Tajikistan,UNGA,0.5181
2010,Serbia,IBRD,0.191
2015,Serbia,IBRD,0.1578
2015,Serbia,IMF,0.2148
2015,Serbia,IFC,0.09654
2015,Serbia,ECOSOC,1.8519
2015,Serbia,UNGA,0.5181
2016,Serbia,ECOSOC,1.8519
2016,Serbia,UNGA,0.5181
2016,Serbia,IMF,0.16
2016,Serbia,IFC,0.09654
2017,Tajikistan,ADB,0.528
2017,Tajikistan,WTO,0.6098
2017,Tajikistan,ECOSOC,1.85185185185185
2017,Tajikistan,IMF,0.0637
2017,Tajikistan,IFC,0.07479
2017,Tajikistan,IBRD,0.0804
2018,Tajikistan,IMF,0.0637
2018,Tajikistan,IFC,0.0748
2018,Tajikistan,IBRD,0.0793
2018,Tajikistan,ECOSOC,1.8519
2018,Tajikistan,WTO,0.6098
2005,Austria,IBRD,0.6989
2005,Austria,WTO,0.6711
2005,Austria,AFDB,0.466
2005,Austria,ADB,0.587
2005,Austria,UNGA,0.5236
2005,Austria,IMF,0.8722
2005,Austria,IFC,0.8301
2005,Austria,IADB,0.161
2010,Austria,UNGA,0.5208
2010,Austria,IMF,0.8567
2010,Austria,IBRD,0.6978
2016,Serbia,IBRD,0.15
2017,Serbia,IFC,0.09654
2017,Serbia,IBRD,0.1499
2017,Serbia,IMF,0.1593
2017,Serbia,UNGA,0.5181
2018,Serbia,IFC,0.0965
2018,Serbia,IMF,0.1593
2018,Serbia,IBRD,0.1789
2018,Serbia,UNGA,0.5181
2019,Serbia,IBRD,0.1761
2018,Tajikistan,ADB,0.5271
2018,Tajikistan,UNGA,0.5181
2019,Tajikistan,ADB,0.52272
2019,Tajikistan,WTO,0.6098
2019,Tajikistan,ECOSOC,1.85185
2019,Tajikistan,UNGA,0.5181
2019,Tajikistan,IBRD,0.0784
2019,Tajikistan,IMF,0.0637
2019,Tajikistan,IFC,0.0741
2020,Tajikistan,IBRD,0.07699
2019,Serbia,IMF,0.15925
2019,Serbia,IFC,0.0957
2019,Serbia,UNGA,0.5181
2020,Serbia,UNGA,0.5181
2020,Serbia,IBRD,0.17202
2020,Serbia,IFC,0.09635
2020,Serbia,IMF,0.15919
2021,Serbia,UNGA,0.51813
2021,Serbia,IMF,0.15887
2021,Serbia,IFC,0.09211
2021,Serbia,IBRD,0.17484
2010,Austria,ADB,0.608
2010,Austria,WTO,0.6536
2010,Austria,AFDB,0.458
2010,Austria,IFC,0.8278
2010,Austria,IADB,0.161
2010,Austria,UNSC,6.6667
2014,Austria,AFDB,0.456
2015,Austria,AFDB,0.45
2015,Austria,IMF,0.8679
2015,Austria,IFC,0.75673
2015,Austria,ADB,0.571
2015,Austria,WTO,0.625
2015,Austria,UNGA,0.5181
2015,Austria,ECOSOC,1.8519
2015,Austria,IADB,0.161
2015,Austria,IBRD,0.6602
2016,Austria,IMF,0.817
2016,Austria,IFC,0.75673
2016,Austria,ADB,0.571
2016,Austria,WTO,0.6173
2016,Austria,AFDB,0.4539
2016,Austria,UNGA,0.5181
2016,Austria,IADB,0.161
2016,Austria,IBRD,0.66
2017,Austria,WTO,0.6098
2017,Austria,AFDB,0.4539
2017,Austria,ADB,0.571
2017,Austria,IMF,0.8107
2017,Austria,IFC,0.75673
2017,Austria,IBRD,0.6484
2017,Austria,IADB,0.161
2017,Austria,UNGA,0.5181
2018,Austria,ADB,0.5701
2000,Slovakia,IMF,0.1787
2000,Slovakia,UNGA,0.5291
2000,Slovakia,IFC,0.196
2000,Slovakia,WTO,0.7143
2000,Slovakia,IBRD,0.2153
2005,Slovakia,IBRD,0.2141
2005,Slovakia,WTO,0.6711
2005,Slovakia,IFC,0.1954
2005,Slovakia,UNGA,0.5236
2005,Slovakia,IMF,0.1758
2010,Slovakia,WTO,0.6536
2018,Austria,IFC,0.7567
2018,Austria,WTO,0.6098
2018,Austria,AFDB,0.4578
2018,Austria,IMF,0.8106
2018,Austria,IBRD,0.6353
2018,Austria,UNGA,0.5181
2018,Austria,IADB,0.161
2019,Austria,IMF,0.81057
2019,Austria,IBRD,0.624
2019,Austria,AFDB,0.45711
2019,Austria,IFC,0.7516
2010,Slovakia,ECOSOC,1.8519
2010,Slovakia,IBRD,0.2138
2010,Slovakia,UNGA,0.5208
2010,Slovakia,IFC,0.1949
2010,Slovakia,IMF,0.1727
2015,Slovakia,IFC,0.19422
2015,Slovakia,IMF,0.1989
2015,Slovakia,WTO,0.625
2015,Slovakia,UNGA,0.5181
2015,Slovakia,IBRD,0.1745
2016,Slovakia,IFC,0.19422
2020,Tajikistan,IFC,0.0746
2020,Tajikistan,IMF,0.06368
2020,Tajikistan,UNGA,0.5181
2020,Tajikistan,WTO,0.60976
2020,Tajikistan,ADB,0.523
2021,Tajikistan,WTO,0.60976
2021,Tajikistan,UNGA,0.51813
2021,Tajikistan,IMF,0.06347
2021,Tajikistan,IFC,0.07175
2021,Tajikistan,IBRD,0.07526
2000,Türkiye,IBRD,0.474
2019,Austria,WTO,0.6098
2019,Austria,ADB,0.56572
2019,Austria,IADB,0.161
2019,Austria,UNGA,0.5181
2020,Austria,ADB,0.566
2020,Austria,UNGA,0.5181
2020,Austria,IFC,0.75648
2020,Austria,WTO,0.60976
2020,Austria,IMF,0.81016
2020,Austria,IBRD,0.74714
2021,Austria,IBRD,0.72105
2016,Slovakia,IBRD,0.21
2016,Slovakia,WTO,0.6173
2016,Slovakia,IMF,0.23
2016,Slovakia,UNGA,0.5181
2017,Slovakia,IMF,0.2281
2017,Slovakia,IFC,0.19422
2017,Slovakia,IBRD,0.202
2017,Slovakia,UNGA,0.5181
2017,Slovakia,WTO,0.6098
2018,Slovakia,IMF,0.2281
2018,Slovakia,IFC,0.1942
2000,Türkiye,ADB,0.616
2000,Türkiye,IMF,0.462
2000,Türkiye,UNGA,0.5291
2000,Türkiye,IFC,0.6162
2000,Türkiye,WTO,0.7143
2005,Türkiye,WTO,0.6711
2005,Türkiye,ECOSOC,1.8519
2005,Türkiye,IFC,0.6143
2005,Türkiye,UNGA,0.5236
2005,Türkiye,IMF,0.4546
2005,Türkiye,ADB,0.587
2005,Türkiye,IBRD,0.5299
2010,Türkiye,WTO,0.6536
2010,Türkiye,IFC,0.6127
2010,Türkiye,ADB,0.402
2010,Türkiye,UNSC,6.6667
2010,Türkiye,ECOSOC,1.8519
2010,Türkiye,FSB,1.9231
2010,Türkiye,IBRD,0.5291
2010,Türkiye,UNGA,0.5208
2010,Türkiye,IMF,0.5492
2014,Türkiye,AFDB,0.11
2018,Slovakia,IBRD,0.1984
2018,Slovakia,WTO,0.6098
2018,Slovakia,UNGA,0.5181
2019,Slovakia,UNGA,0.5181
2019,Slovakia,WTO,0.6098
2019,Slovakia,IBRD,0.1952
2019,Slovakia,IMF,0.22806
2019,Slovakia,IFC,0.1928
2020,Slovakia,IFC,0.19402
2020,Slovakia,IMF,0.22796
2020,Slovakia,WTO,0.60976
2021,Austria,UNGA,0.51813
2021,Austria,IMF,0.80912
2021,Austria,IFC,0.75828
2021,Austria,ECOSOC,1.85185
2021,Austria,WTO,0.60976
2000,Armenia,IBRD,0.0863
2000,Armenia,IFC,0.0517
2000,Armenia,UNGA,0.5291
2000,Armenia,IMF,0.0547
2005,Armenia,IFC,0.0516
2005,Armenia,ADB,0.553
2015,Türkiye,AFDB,0.11
2015,Türkiye,WTO,0.625
2015,Türkiye,IFC,0.61305
2015,Türkiye,IMF,0.6069
2015,Türkiye,IBRD,1.1852
2015,Türkiye,FSB,3.5088
2015,Türkiye,ADB,0.571
2015,Türkiye,UNGA,0.5181
2016,Türkiye,IBRD,1.14
2016,Türkiye,AFDB,0.3401
2016,Türkiye,WTO,0.6173
2016,Türkiye,IMF,0.963
2016,Türkiye,ADB,0.571
2016,Türkiye,FSB,3.5088
2016,Türkiye,UNGA,0.5181
2016,Türkiye,IFC,0.61305
2017,Türkiye,IMF,0.9552
2017,Türkiye,AFDB,0.3401
2017,Türkiye,IBRD,1.1158
2017,Türkiye,IFC,0.61305
2017,Türkiye,FSB,3.5088
2017,Türkiye,ADB,0.571
2005,Armenia,ECOSOC,1.8519
2005,Armenia,WTO,0.6711
2005,Armenia,IBRD,0.0858
2005,Armenia,UNGA,0.5236
2005,Armenia,IMF,0.0538
2010,Armenia,WTO,0.6536
2010,Armenia,IFC,0.0514
2010,Armenia,IMF,0.0528
2010,Armenia,ADB,0.57
2010,Armenia,IBRD,0.0857
